Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14036.0,284,1,626.65,2,1,3,213,Lost Customers
14037.0,175,6,836.95,3,4,3,343,Loyal Customers
14038.0,77,5,3069.88,3,4,5,345,Loyal Customers
14039.0,32,2,267.28000000000003,4,2,1,421,Potential Loyalists
14040.0,40,35,12523.81,4,5,5,455,Champions
14041.0,265,1,141.41,2,1,1,211,Lost Customers
14042.0,724,1,431.98,1,1,2,112,Lost Customers
14043.0,490,2,302.6,1,2,2,122,Lost Customers
14044.0,26,10,3077.7,4,5,5,455,Champions
14045.0,108,16,10986.63,3,5,5,355,Loyal Customers
14046.0,283,1,154.99,2,1,1,211,Lost Customers
14047.0,8,14,3968.11,5,5,5,555,Champions
14048.0,304,3,748.69,2,3,3,233,At Risk
14049.0,16,13,13023.4,5,5,5,555,Champions
14050.0,31,2,746.36,4,2,3,423,Potential Loyalists
14051.0,0,37,21770.98,5,5,5,555,Champions
14052.0,19,2,466.66,4,2,2,422,Potential Loyalists
14053.0,123,4,572.3,3,3,2,332,Loyal Customers
14054.0,64,1,92.46,3,1,1,311,Need Attention
14055.0,105,3,1520.96,3,3,4,334,Loyal Customers
14056.0,0,23,8152.71,5,5,5,555,Champions
14057.0,23,22,8346.66,4,5,5,455,Champions
14058.0,462,2,469.19,1,2,2,122,Lost Customers
14059.0,266,1,183.6,2,1,1,211,Lost Customers
14060.0,4,30,8898.24,5,5,5,555,Champions
14061.0,506,3,917.4300000000001,1,3,3,133,At Risk
14062.0,9,24,25585.65,5,5,5,555,Champions
14063.0,437,9,22710.2,1,5,5,155,At Risk
14064.0,28,15,3260.24,4,5,5,455,Champions
14065.0,388,3,891.02,2,3,3,233,At Risk
14066.0,266,1,152.55,2,1,1,211,Lost Customers
14067.0,63,2,374.7,3,2,2,322,Need Attention
14068.0,319,4,1516.72,2,3,4,234,At Risk
14069.0,514,2,225.81,1,2,1,121,Lost Customers
14070.0,684,1,321.6,1,1,2,112,Lost Customers
14071.0,3,8,1437.57,5,4,4,544,Champions
14072.0,666,1,390.85,1,1,2,112,Lost Customers
14073.0,31,1,151.04,4,1,1,411,Potential Loyalists
14074.0,622,1,219.39999999999998,1,1,1,111,Lost Customers
14075.0,4,6,1734.87,5,4,4,544,Champions
14076.0,128,1,118.67,3,1,1,311,Need Attention
14077.0,40,6,615.0799999999999,4,4,3,443,Loyal Customers
14078.0,101,9,1553.47,3,5,4,354,Loyal Customers
14079.0,124,2,618.73,3,2,3,323,Need Attention
14080.0,32,5,1115.68,4,4,3,443,Loyal Customers
14081.0,301,10,4867.57,2,5,5,255,At Risk
14082.0,364,2,413.36,2,2,2,222,Lost Customers
14083.0,3,11,1082.19,5,5,3,553,Loyal Customers
14084.0,511,1,150.5,1,1,1,111,Lost Customers
14085.0,1,33,9720.67,5,5,5,555,Champions
14086.0,462,1,39.95,1,1,1,111,Lost Customers
14087.0,2,3,829.47,5,3,3,533,Loyal Customers
14088.0,9,16,64036.8,5,5,5,555,Champions
14089.0,56,1,158.75,4,1,1,411,Potential Loyalists
14090.0,324,1,76.32000000000001,2,1,1,211,Lost Customers
14091.0,653,2,9530.08,1,2,5,125,Lost Customers
14092.0,7,24,7229.45,5,5,5,555,Champions
14093.0,11,1,433.86,5,1,2,512,Potential Loyalists
14094.0,439,1,311.77,1,1,2,112,Lost Customers
14095.0,722,1,2.95,1,1,1,111,Lost Customers
14096.0,3,17,65164.79,5,5,5,555,Champions
14097.0,480,2,422.85999999999996,1,2,2,122,Lost Customers
14098.0,36,1,147.35,4,1,1,411,Potential Loyalists
14099.0,15,20,5750.91,5,5,5,555,Champions
14100.0,137,1,191.95000000000002,3,1,1,311,Need Attention
14101.0,73,13,9961.93,3,5,5,355,Loyal Customers
14102.0,4,5,1105.8799999999999,5,4,3,543,Loyal Customers
14104.0,154,5,743.53,3,4,3,343,Loyal Customers
14105.0,238,5,5988.83,2,4,5,245,At Risk
14106.0,736,1,214.79999999999998,1,1,1,111,Lost Customers
14107.0,51,11,4877.3,4,5,5,455,Champions
14108.0,30,4,1044.96,4,3,3,433,Loyal Customers
14109.0,72,1,144.2,3,1,1,311,Need Attention
14110.0,3,33,12987.95,5,5,5,555,Champions
14111.0,13,4,692.85,5,3,3,533,Loyal Customers
14112.0,22,13,5834.59,4,5,5,455,Champions
14113.0,3,16,7092.610000000001,5,5,5,555,Champions
14114.0,273,7,1364.09,2,4,4,244,At Risk
14115.0,501,2,622.6700000000001,1,2,3,123,Lost Customers
14116.0,19,5,1382.74,4,4,4,444,Champions
14117.0,143,1,90.0,3,1,1,311,Need Attention
14118.0,428,1,458.45,1,1,2,112,Lost Customers
14119.0,375,2,183.37,2,2,1,221,Lost Customers
14121.0,3,4,2780.15,5,3,4,534,Loyal Customers
14122.0,405,3,362.42,2,3,2,232,At Risk
14123.0,732,1,436.18,1,1,2,112,Lost Customers
14124.0,83,1,419.58000000000004,3,1,2,312,Need Attention
14125.0,10,3,2720.63,5,3,4,534,Loyal Customers
14126.0,7,4,1172.46,5,3,3,533,Loyal Customers
14127.0,122,6,1900.0800000000002,3,4,4,344,Loyal Customers
14128.0,60,3,924.21,3,3,3,333,Loyal Customers
14129.0,1,9,2591.34,5,5,4,554,Champions
14130.0,318,4,1858.77,2,3,4,234,At Risk
14131.0,648,1,168.22,1,1,1,111,Lost Customers
14132.0,1,11,3586.0299999999997,5,5,5,555,Champions
14133.0,129,4,911.14,3,3,3,333,Loyal Customers
14134.0,382,15,11123.35,2,5,5,255,At Risk
14135.0,1,24,8839.67,5,5,5,555,Champions
14136.0,400,5,1570.81,2,4,4,244,At Risk
14137.0,695,1,332.7,1,1,2,112,Lost Customers
14138.0,1,2,965.8800000000001,5,2,3,523,Potential Loyalists
14139.0,45,4,1086.8,4,3,3,433,Loyal Customers
14140.0,3,2,935.05,5,2,3,523,Potential Loyalists
14141.0,2,4,915.13,5,3,3,533,Loyal Customers
14142.0,372,2,671.34,2,2,3,223,Lost Customers
14143.0,133,1,115.8,3,1,1,311,Need Attention
14144.0,485,1,30.599999999999998,1,1,1,111,Lost Customers
14145.0,46,7,7600.05,4,4,5,445,Champions
14146.0,8,12,9450.3,5,5,5,555,Champions
14147.0,77,9,2590.2,3,5,4,354,Loyal Customers
14148.0,233,2,466.29,2,2,2,222,Lost Customers
14149.0,220,1,446.62,2,1,2,212,Lost Customers
14150.0,35,2,658.64,4,2,3,423,Potential Loyalists
14151.0,672,2,679.45,1,2,3,123,Lost Customers
14152.0,74,7,1997.3400000000001,3,4,4,344,Loyal Customers
14153.0,482,1,233.4,1,1,1,111,Lost Customers
14154.0,238,8,6460.7,2,4,5,245,At Risk
14155.0,265,1,118.75,2,1,1,211,Lost Customers
14156.0,9,156,313437.62,5,5,5,555,Champions
14157.0,19,5,978.69,4,4,3,443,Loyal Customers
14158.0,39,1,507.66,4,1,2,412,Potential Loyalists
14159.0,19,20,7860.8,4,5,5,455,Champions
14160.0,609,7,8421.47,1,4,5,145,At Risk
14161.0,215,7,2996.93,2,4,5,245,At Risk
14162.0,173,2,289.36,3,2,2,322,Need Attention
14163.0,86,5,2594.62,3,4,4,344,Loyal Customers
14164.0,70,2,1631.77,3,2,4,324,Need Attention
14165.0,275,1,120.44,2,1,1,211,Lost Customers
14166.0,504,2,251.15,1,2,1,121,Lost Customers
14167.0,38,8,1274.29,4,4,4,444,Champions
14168.0,420,2,370.45,1,2,2,122,Lost Customers
14169.0,430,2,621.51,1,2,3,123,Lost Customers
14170.0,374,3,570.18,2,3,2,232,At Risk
14171.0,97,2,498.79,3,2,2,322,Need Attention
14172.0,604,3,369.02,1,3,2,132,At Risk
14173.0,10,6,586.0,5,4,2,542,Loyal Customers
14174.0,32,1,134.46,4,1,1,411,Potential Loyalists
14175.0,59,8,7678.88,3,4,5,345,Loyal Customers
14176.0,296,5,756.46,2,4,3,243,At Risk
14177.0,85,13,2209.69,3,5,4,354,Loyal Customers
14178.0,8,7,1600.26,5,4,4,544,Champions
14179.0,40,2,701.57,4,2,3,423,Potential Loyalists
14180.0,10,33,6117.5,5,5,5,555,Champions
14181.0,410,2,308.35,1,2,2,122,Lost Customers
14182.0,443,4,678.77,1,3,3,133,At Risk
14183.0,410,2,278.34000000000003,1,2,1,121,Lost Customers
14184.0,66,1,452.89,3,1,2,312,Need Attention
14185.0,330,1,197.65,2,1,1,211,Lost Customers
14186.0,426,5,1550.63,1,4,4,144,At Risk
14187.0,473,1,123.5,1,1,1,111,Lost Customers
14188.0,30,6,2054.36,4,4,4,444,Champions
14189.0,1,16,5503.15,5,5,5,555,Champions
14190.0,665,1,79.9,1,1,1,111,Lost Customers
14191.0,1,15,4817.66,5,5,5,555,Champions
14192.0,387,1,293.74,2,1,2,212,Lost Customers
14193.0,67,3,1210.19,3,3,3,333,Loyal Customers
14194.0,4,36,18670.59,5,5,5,555,Champions
14195.0,201,6,2615.6,2,4,4,244,At Risk
14196.0,106,1,335.52,3,1,2,312,Need Attention
14197.0,410,1,390.05,1,1,2,112,Lost Customers
14198.0,17,9,1569.73,5,5,4,554,Champions
14199.0,217,4,1091.7,2,3,3,233,At Risk
14200.0,616,1,379.2,1,1,2,112,Lost Customers
14201.0,59,10,1193.54,3,5,3,353,Loyal Customers
14202.0,380,3,847.76,2,3,3,233,At Risk
14203.0,396,1,339.34,2,1,2,212,Lost Customers
14204.0,1,4,1024.83,5,3,3,533,Loyal Customers
14205.0,16,9,2414.2,5,5,4,554,Champions
14206.0,238,3,1185.01,2,3,3,233,At Risk
14207.0,687,1,157.8,1,1,1,111,Lost Customers
14208.0,94,2,567.05,3,2,2,322,Need Attention
14209.0,10,15,4993.27,5,5,5,555,Champions
14210.0,105,16,5556.570000000001,3,5,5,355,Loyal Customers
14211.0,52,18,4402.29,4,5,5,455,Champions
14212.0,89,2,2190.14,3,2,4,324,Need Attention
14213.0,404,1,1192.2,2,1,3,213,Lost Customers
14214.0,30,5,1004.38,4,4,3,443,Loyal Customers
14215.0,11,9,3250.33,5,5,5,555,Champions
14216.0,2,5,2150.04,5,4,4,544,Champions
14217.0,1,23,3298.59,5,5,5,555,Champions
14218.0,42,1,169.48000000000002,4,1,1,411,Potential Loyalists
14219.0,3,3,633.83,5,3,3,533,Loyal Customers
14220.0,246,4,1515.0,2,3,4,234,At Risk
14221.0,41,17,6517.49,4,5,5,455,Champions
14222.0,176,1,683.17,3,1,3,313,Need Attention
14223.0,91,3,991.13,3,3,3,333,Loyal Customers
14224.0,109,9,1841.71,3,5,4,354,Loyal Customers
14225.0,434,4,2031.07,1,3,4,134,At Risk
14226.0,28,6,2985.13,4,4,5,445,Champions
14227.0,25,15,6368.71,4,5,5,455,Champions
14228.0,437,3,745.5,1,3,3,133,At Risk
14229.0,51,7,2594.04,4,4,4,444,Champions
14230.0,435,3,979.8000000000001,1,3,3,133,At Risk
14231.0,183,4,1235.6200000000001,3,3,4,334,Loyal Customers
14232.0,42,5,2048.07,4,4,4,444,Champions
14233.0,48,7,2904.27,4,4,4,444,Champions
14234.0,21,4,754.12,4,3,3,433,Loyal Customers
14235.0,74,9,4717.99,3,5,5,355,Loyal Customers
14236.0,80,5,1555.34,3,4,4,344,Loyal Customers
14237.0,372,2,471.14,2,2,2,222,Lost Customers
14238.0,325,3,434.23,2,3,2,232,At Risk
14239.0,42,21,4263.17,4,5,5,455,Champions
14240.0,29,3,1247.49,4,3,4,434,Loyal Customers
14241.0,183,2,333.70000000000005,3,2,2,322,Need Attention
14242.0,234,2,280.55,2,2,1,221,Lost Customers
14243.0,8,17,7217.75,5,5,5,555,Champions
14244.0,660,1,366.41999999999996,1,1,2,112,Lost Customers
14245.0,219,2,1693.45,2,2,4,224,Lost Customers
14246.0,110,3,1474.06,3,3,4,334,Loyal Customers
14247.0,277,5,753.56,2,4,3,243,At Risk
14248.0,317,3,1032.95,2,3,3,233,At Risk
14249.0,410,12,5400.461,1,5,5,155,At Risk
14250.0,6,3,1904.05,5,3,4,534,Loyal Customers
14251.0,1,5,2879.7000000000003,5,4,4,544,Champions
14252.0,380,1,350.99,2,1,2,212,Lost Customers
14253.0,492,2,363.40000000000003,1,2,2,122,Lost Customers
14254.0,432,1,601.03,1,1,2,112,Lost Customers
14255.0,545,1,1000.63,1,1,3,113,Lost Customers
14256.0,259,5,2460.79,2,4,4,244,At Risk
14257.0,63,9,5954.45,3,5,5,355,Loyal Customers
14258.0,8,25,32051.34,5,5,5,555,Champions
14259.0,141,1,120.0,3,1,1,311,Need Attention
14260.0,470,3,824.28,1,3,3,133,At Risk
14261.0,50,2,1163.45,4,2,3,423,Potential Loyalists
14262.0,7,8,2618.23,5,4,4,544,Champions
14263.0,422,1,322.93,1,1,2,112,Lost Customers
14264.0,154,6,1517.3600000000001,3,4,4,344,Loyal Customers
14265.0,108,4,1373.35,3,3,4,334,Loyal Customers
14266.0,427,1,40.56,1,1,1,111,Lost Customers
14267.0,162,3,1516.24,3,3,4,334,Loyal Customers
14268.0,470,1,354.85,1,1,2,112,Lost Customers
14269.0,438,1,295.73,1,1,2,112,Lost Customers
14270.0,331,1,492.65000000000003,2,1,2,212,Lost Customers
14271.0,225,2,214.18,2,2,1,221,Lost Customers
14272.0,73,4,920.81,3,3,3,333,Loyal Customers
14273.0,50,4,559.97,4,3,2,432,Loyal Customers
14274.0,685,1,256.6,1,1,1,111,Lost Customers
14275.0,395,6,1189.3799999999999,2,4,3,243,At Risk
14276.0,98,7,2102.68,3,4,4,344,Loyal Customers
14277.0,14,9,17197.61,5,5,5,555,Champions
14278.0,409,1,205.83,2,1,1,211,Lost Customers
14279.0,520,2,191.86,1,2,1,121,Lost Customers
14280.0,196,1,134.04,2,1,1,211,Lost Customers
14281.0,407,1,245.15,2,1,1,211,Lost Customers
14282.0,2,25,7250.76,5,5,5,555,Champions
14283.0,462,4,628.4399999999999,1,3,3,133,At Risk
14284.0,30,3,1299.65,4,3,4,434,Loyal Customers
14285.0,20,8,3284.42,4,4,5,445,Champions
14286.0,23,7,8479.76,4,4,5,445,Champions
14287.0,7,3,176.63,5,3,1,531,Loyal Customers
14288.0,212,1,426.6,2,1,2,212,Lost Customers
14289.0,8,6,911.26,5,4,3,543,Loyal Customers
14290.0,10,8,4516.56,5,4,5,545,Champions
14291.0,1,23,7904.1,5,5,5,555,Champions
14292.0,7,16,9226.25,5,5,5,555,Champions
14293.0,2,9,2903.01,5,5,4,554,Champions
14294.0,406,1,375.34,2,1,2,212,Lost Customers
14295.0,39,5,2362.91,4,4,4,444,Champions
14296.0,420,2,456.40000000000003,1,2,2,122,Lost Customers
14297.0,17,4,1305.33,5,3,4,534,Loyal Customers
14298.0,7,82,91194.49,5,5,5,555,Champions
14299.0,7,27,14070.25,5,5,5,555,Champions
14300.0,18,1,43.2,5,1,1,511,Potential Loyalists
14301.0,116,4,1992.18,3,3,4,334,Loyal Customers
14302.0,430,3,742.9000000000001,1,3,3,133,At Risk
14303.0,406,2,277.94,2,2,1,221,Lost Customers
14304.0,222,3,1725.01,2,3,4,234,At Risk
14305.0,70,3,1858.96,3,3,4,334,Loyal Customers
14306.0,50,6,3151.4,4,4,5,445,Champions
14307.0,88,10,4287.92,3,5,5,355,Loyal Customers
14308.0,548,2,1147.02,1,2,3,123,Lost Customers
14309.0,7,11,3780.81,5,5,5,555,Champions
14310.0,432,1,492.1,1,1,2,112,Lost Customers
14311.0,242,2,516.45,2,2,2,222,Lost Customers
14312.0,46,11,3090.29,4,5,5,455,Champions
14314.0,106,2,229.8,3,2,1,321,Need Attention
14315.0,44,8,3197.82,4,4,5,445,Champions
14316.0,421,5,1370.34,1,4,4,144,At Risk
14317.0,64,1,508.58000000000004,3,1,2,312,Need Attention
14318.0,459,1,158.02,1,1,1,111,Lost Customers
14319.0,423,1,494.85,1,1,2,112,Lost Customers
14320.0,206,5,1346.75,2,4,4,244,At Risk
14321.0,10,7,2218.06,5,4,4,544,Champions
14322.0,428,4,474.1,1,3,2,132,At Risk
14323.0,114,2,605.0600000000001,3,2,2,322,Need Attention
14324.0,409,2,701.61,2,2,3,223,Lost Customers
14325.0,569,1,245.48000000000002,1,1,1,111,Lost Customers
14326.0,241,3,940.98,2,3,3,233,At Risk
14327.0,162,6,1894.93,3,4,4,344,Loyal Customers
14328.0,437,1,445.05,1,1,2,112,Lost Customers
14329.0,16,15,9887.62,5,5,5,555,Champions
14330.0,623,1,200.63,1,1,1,111,Lost Customers
14331.0,123,2,462.65999999999997,3,2,2,322,Need Attention
14332.0,22,5,1917.41,4,4,4,444,Champions
14333.0,67,1,415.2,3,1,2,312,Need Attention
14334.0,16,12,4318.48,5,5,5,555,Champions
14335.0,15,2,454.86,5,2,2,522,Potential Loyalists
14336.0,16,4,1614.91,5,3,4,534,Loyal Customers
14338.0,160,3,928.1,3,3,3,333,Loyal Customers
14339.0,242,2,620.27,2,2,3,223,Lost Customers
14340.0,218,1,134.7,2,1,1,211,Lost Customers
14341.0,44,18,4452.02,4,5,5,455,Champions
14342.0,20,6,918.44,4,4,3,443,Loyal Customers
14343.0,420,4,1079.66,1,3,3,133,At Risk
14344.0,126,20,2993.05,3,5,5,355,Loyal Customers
14345.0,38,1,108.97999999999999,4,1,1,411,Potential Loyalists
14346.0,120,5,2315.75,3,4,4,344,Loyal Customers
14347.0,736,1,82.6,1,1,1,111,Lost Customers
14348.0,259,1,409.57,2,1,2,212,Lost Customers
14349.0,9,1,133.5,5,1,1,511,Potential Loyalists
14350.0,273,3,972.03,2,3,3,233,At Risk
14351.0,164,1,51.0,3,1,1,311,Need Attention
14352.0,156,4,1078.96,3,3,3,333,Loyal Customers
14353.0,214,3,376.5,2,3,2,232,At Risk
14354.0,5,2,163.62,5,2,1,521,Potential Loyalists
14355.0,365,3,840.0500000000001,2,3,3,233,At Risk
14356.0,79,2,701.23,3,2,3,323,Need Attention
14357.0,42,1,225.12,4,1,1,411,Potential Loyalists
14358.0,388,2,400.06,2,2,2,222,Lost Customers
14359.0,18,3,912.18,5,3,3,533,Loyal Customers
14360.0,31,4,2118.03,4,3,4,434,Loyal Customers
14361.0,578,1,214.70999999999998,1,1,1,111,Lost Customers
14362.0,21,1,151.5,4,1,1,411,Potential Loyalists
14363.0,401,2,227.47000000000003,2,2,1,221,Lost Customers
14364.0,108,8,3717.35,3,4,5,345,Loyal Customers
14365.0,394,2,634.68,2,2,3,223,Lost Customers
14366.0,524,1,136.0,1,1,1,111,Lost Customers
14367.0,7,16,9227.82,5,5,5,555,Champions
14368.0,319,1,155.0,2,1,1,211,Lost Customers
14369.0,641,2,469.13,1,2,2,122,Lost Customers
14370.0,450,6,1175.78,1,4,3,143,At Risk
14371.0,294,1,100.5,2,1,1,211,Lost Customers
14372.0,442,2,860.08,1,2,3,123,Lost Customers
14373.0,357,1,76.55,2,1,1,211,Lost Customers
14374.0,540,1,108.0,1,1,1,111,Lost Customers
14375.0,184,3,1106.82,3,3,3,333,Loyal Customers
14376.0,682,1,215.46,1,1,1,111,Lost Customers
14377.0,190,2,617.05,2,2,3,223,Lost Customers
14378.0,621,1,131.25,1,1,1,111,Lost Customers
14379.0,43,4,1265.16,4,3,4,434,Loyal Customers
14380.0,681,1,48.96,1,1,1,111,Lost Customers
14381.0,51,2,625.9399999999999,4,2,3,423,Potential Loyalists
14382.0,25,2,1193.6299999999999,4,2,3,423,Potential Loyalists
14383.0,37,3,1247.69,4,3,4,434,Loyal Customers
14384.0,500,1,58.5,1,1,1,111,Lost Customers
14385.0,8,3,202.11,5,3,1,531,Loyal Customers
14386.0,296,1,142.4,2,1,1,211,Lost Customers
14387.0,32,3,1727.6,4,3,4,434,Loyal Customers
14388.0,9,16,6388.2,5,5,5,555,Champions
14389.0,64,5,1898.01,3,4,4,344,Loyal Customers
14390.0,9,13,6150.03,5,5,5,555,Champions
14391.0,576,1,135.6,1,1,1,111,Lost Customers
14392.0,431,1,266.4,1,1,1,111,Lost Customers
14393.0,217,1,67.95,2,1,1,211,Lost Customers
14394.0,564,1,93.8,1,1,1,111,Lost Customers
14395.0,1,20,7801.93,5,5,5,555,Champions
14396.0,64,7,1969.38,3,4,4,344,Loyal Customers
14397.0,2,19,2612.96,5,5,4,554,Champions
14398.0,400,2,707.79,2,2,3,223,Lost Customers
14399.0,393,8,2108.21,2,4,4,244,At Risk
14400.0,148,3,1732.47,3,3,4,334,Loyal Customers
14401.0,3,22,6795.9,5,5,5,555,Champions
14402.0,651,1,285.6,1,1,2,112,Lost Customers
14403.0,129,6,1880.51,3,4,4,344,Loyal Customers
14404.0,33,13,2724.13,4,5,4,454,Champions
14405.0,386,1,195.0,2,1,1,211,Lost Customers
14406.0,118,1,156.75,3,1,1,311,Need Attention
14407.0,106,6,2157.73,3,4,4,344,Loyal Customers
14408.0,10,11,4102.27,5,5,5,555,Champions
14409.0,70,9,3427.29,3,5,5,355,Loyal Customers
14410.0,91,11,2631.9,3,5,4,354,Loyal Customers
14411.0,310,1,1063.0,2,1,3,213,Lost Customers
14412.0,42,3,1426.19,4,3,4,434,Loyal Customers
14413.0,361,4,764.52,2,3,3,233,At Risk
14414.0,91,8,2399.33,3,4,4,344,Loyal Customers
14415.0,0,23,11980.09,5,5,5,555,Champions
14416.0,21,2,490.22,4,2,2,422,Potential Loyalists
14417.0,387,1,524.65,2,1,2,212,Lost Customers
14418.0,3,3,1937.25,5,3,4,534,Loyal Customers
14419.0,10,7,1254.64,5,4,4,544,Champions
14420.0,98,4,1639.17,3,3,4,334,Loyal Customers
14421.0,56,6,2469.37,4,4,4,444,Champions
14422.0,0,19,10271.52,5,5,5,555,Champions
14423.0,217,3,916.6099999999999,2,3,3,233,At Risk
14424.0,17,1,322.08,5,1,2,512,Potential Loyalists
14425.0,434,3,661.39,1,3,3,133,At Risk
14426.0,23,17,11727.94,4,5,5,455,Champions
14427.0,49,4,1263.52,4,3,4,434,Loyal Customers
14428.0,6,5,1224.06,5,4,4,544,Champions
14429.0,403,1,516.28,2,1,2,212,Lost Customers
14430.0,511,3,1220.9,1,3,3,133,At Risk
14431.0,302,4,2614.2,2,3,4,234,At Risk
14432.0,9,6,2248.5,5,4,4,544,Champions
14433.0,465,1,280.7,1,1,1,111,Lost Customers
14434.0,21,6,1372.8,4,4,4,444,Champions
14435.0,501,1,90.42,1,1,1,111,Lost Customers
14436.0,98,2,271.70000000000005,3,2,1,321,Need Attention
14437.0,365,5,873.34,2,4,3,243,At Risk
14438.0,305,1,131.9,2,1,1,211,Lost Customers
14439.0,319,5,9443.04,2,4,5,245,At Risk
14440.0,7,13,5982.03,5,5,5,555,Champions
14441.0,0,11,4611.6900000000005,5,5,5,555,Champions
14442.0,204,7,5367.0199999999995,2,4,5,245,At Risk
14443.0,53,5,2082.97,4,4,4,444,Champions
14444.0,455,1,120.44,1,1,1,111,Lost Customers
14445.0,455,1,221.65,1,1,1,111,Lost Customers
14446.0,0,5,1200.28,5,4,3,543,Loyal Customers
14447.0,18,6,1711.73,5,4,4,544,Champions
14448.0,8,2,375.35,5,2,2,522,Potential Loyalists
14449.0,18,8,2230.96,5,4,4,544,Champions
14450.0,180,7,1128.44,3,4,3,343,Loyal Customers
14451.0,59,12,3258.68,3,5,5,355,Loyal Customers
14452.0,10,4,658.95,5,3,3,533,Loyal Customers
14453.0,189,1,119.93,2,1,1,211,Lost Customers
14454.0,375,5,977.3,2,4,3,243,At Risk
14455.0,431,4,617.72,1,3,3,133,At Risk
14456.0,4,9,3017.28,5,5,5,555,Champions
14457.0,310,1,113.64,2,1,1,211,Lost Customers
14458.0,380,1,228.07,2,1,1,211,Lost Customers
14459.0,154,2,5375.741,3,2,5,325,Need Attention
14460.0,109,9,1093.5,3,5,3,353,Loyal Customers
14461.0,147,13,6676.91,3,5,5,355,Loyal Customers
14462.0,65,12,2242.81,3,5,4,354,Loyal Customers
14463.0,97,4,786.5699999999999,3,3,3,333,Loyal Customers
14464.0,567,2,111.0,1,2,1,121,Lost Customers
14465.0,246,11,3925.85,2,5,5,255,At Risk
14466.0,28,13,4267.15,4,5,5,455,Champions
14467.0,17,12,2203.2400000000002,5,5,4,554,Champions
14468.0,733,1,204.24,1,1,1,111,Lost Customers
14469.0,415,4,2093.46,1,3,4,134,At Risk
14470.0,11,3,712.04,5,3,3,533,Loyal Customers
14471.0,590,2,400.95,1,2,2,122,Lost Customers
14472.0,103,9,2118.72,3,5,4,354,Loyal Customers
14473.0,73,2,234.34000000000003,3,2,1,321,Need Attention
14474.0,45,2,1258.8899999999999,4,2,4,424,Potential Loyalists
14475.0,71,4,1151.15,3,3,3,333,Loyal Customers
14476.0,256,1,193.0,2,1,1,211,Lost Customers
14477.0,19,7,1969.6,4,4,4,444,Champions
14478.0,381,4,1276.66,2,3,4,234,At Risk
14479.0,253,4,1124.71,2,3,3,233,At Risk
14480.0,10,4,1299.52,5,3,4,534,Loyal Customers
14481.0,164,5,2284.69,3,4,4,344,Loyal Customers
14482.0,17,12,4306.72,5,5,5,555,Champions
14483.0,281,2,257.1,2,2,1,221,Lost Customers
14484.0,49,4,1070.98,4,3,3,433,Loyal Customers
14485.0,38,1,162.8,4,1,1,411,Potential Loyalists
14486.0,511,2,175.5,1,2,1,121,Lost Customers
14487.0,26,7,1266.27,4,4,4,444,Champions
14488.0,67,1,1064.28,3,1,3,313,Need Attention
14489.0,206,4,1574.93,2,3,4,234,At Risk
14490.0,405,2,1273.47,2,2,4,224,Lost Customers
14491.0,174,2,340.93,3,2,2,322,Need Attention
14492.0,429,7,1921.91,1,4,4,144,At Risk
14493.0,6,10,5087.86,5,5,5,555,Champions
14494.0,25,3,401.46,4,3,2,432,Loyal Customers
14495.0,50,3,174.8,4,3,1,431,Loyal Customers
14496.0,311,7,2363.89,2,4,4,244,At Risk
14497.0,308,2,697.0600000000001,2,2,3,223,Lost Customers
14498.0,42,10,3900.83,4,5,5,455,Champions
14499.0,25,7,2101.79,4,4,4,444,Champions
14500.0,87,3,356.85,3,3,2,332,Loyal Customers
14501.0,183,2,251.21,3,2,1,321,Need Attention
14502.0,19,11,2429.83,4,5,4,454,Champions
14503.0,2,6,3543.26,5,4,5,545,Champions
14504.0,46,4,673.26,4,3,3,433,Loyal Customers
14505.0,16,19,11879.08,5,5,5,555,Champions
14506.0,16,7,2960.25,5,4,5,545,Champions
14507.0,23,11,3216.7400000000002,4,5,5,455,Champions
14508.0,21,5,822.92,4,4,3,443,Loyal Customers
14509.0,533,1,110.95,1,1,1,111,Lost Customers
14510.0,375,3,979.85,2,3,3,233,At Risk
14511.0,10,5,1314.81,5,4,4,544,Champions
14512.0,187,7,1215.97,3,4,3,343,Loyal Customers
